Time,Spillway,South saddle dam,North saddle dam,Left Non Overflow,Right Non Overflow,Saddle dam
0.0,0.0,0.0,0.0,0.0,0.0,
0.16675931072818231,0.0,0.0,0.0,0.0,0.0,174.78073283954566
0.33351862145636463,0.0,0.0,0.0,0.0,0.0,549.8924694742293
0.500277932184547,0.0,0.0,0.0,0.0,0.0,1072.1905797646068
0.6670372429127293,0.0,0.0,0.0,0.0,0.0,1809.6302298417409
0.8337965536409115,0.0,0.0,0.0,0.0,0.0,2784.73862342912
1.000555864369094,0.0,0.0,0.0,0.0,0.0,4017.570607651282
1.1673151750972761,0.0,0.0,0.0,0.0,0.0,5526.1036697213285
1.3340744858254585,0.0,0.0,0.0,0.0,0.0,6101.142593371416
1.500833796553641,0.0,0.0,0.0,0.0,0.0,6586.280796045366
1.667593107281823,0.0,0.0,0.0,0.0,0.0,7068.745624637244
1.8343524180100055,0.0,0.0,0.0,0.0,0.0,7548.269208273622
2.001111728738188,0.0,0.0,0.0,0.0,0.0,8024.67391508522
2.16787103946637,0.0,0.0,0.0,0.0,0.0,8497.784826946583
2.3346303501945522,0.0,0.0,0.0,0.0,0.0,8967.42996812449
2.501389660922735,0.0,0.0,0.0,0.0,0.0,9433.440435837332
2.668148971650917,0.0,0.0,0.0,0.0,0.0,9895.650526264413
2.834908282379099,0.0,0.0,0.0,0.0,0.0,10339.507521145746
3.001667593107282,0.0,0.0,0.0,0.0,0.0,10306.223265104467
3.168426903835464,0.0,0.0,0.0,0.0,0.0,10273.843834867846
3.335186214563646,0.0,0.0,0.0,0.0,0.0,10241.612099118138
3.501945525291829,0.0,0.0,0.0,0.0,0.0,10209.528337030057
3.668704836020011,0.0,0.0,0.0,0.0,0.0,10177.591638533488
3.835464146748193,0.0,0.0,0.0,0.0,0.0,10145.801102462561
4.002223457476376,0.0,0.0,0.0,0.0,0.0,10114.155834600464
4.1689827682045575,0.0,0.0,0.0,0.0,0.0,10082.654947617513
4.33574207893274,0.0,0.0,0.0,0.0,0.0,10051.297561007203
4.502501389660923,0.0,0.0,0.0,0.0,0.0,10020.082801022727
4.6692607003891045,0.0,0.0,0.0,0.0,0.0,9989.009800614422
4.836020011117287,0.0,0.0,0.0,0.0,0.0,9958.07769936761
5.00277932184547,0.0,0.0,0.0,0.0,0.0,9927.285643441504
5.169538632573651,0.0,0.0,0.0,0.0,0.0,9896.632785508284
5.336297943301834,0.0,0.0,0.0,0.0,0.0,9866.118284693299
5.503057254030017,0.0,0.0,0.0,0.0,0.0,9835.741306515609
5.669816564758198,0.0,0.0,0.0,0.0,0.0,9805.501022829296
5.836575875486381,0.0,0.0,0.0,0.0,0.0,9775.396611765455
6.003335186214564,0.0,0.0,0.0,0.0,0.0,9745.427257674537
6.170094496942745,0.0,0.0,0.0,0.0,0.0,9715.592151069777
6.336853807670928,0.0,0.0,0.0,0.0,0.0,9685.890488570743
6.503613118399111,0.0,0.0,0.0,0.0,0.0,9656.321472847774
6.670372429127292,0.0,0.0,0.0,0.0,0.0,9626.884312567026
6.837131739855475,0.0,0.0,0.0,0.0,0.0,9597.578222335873
7.003891050583658,0.0,0.0,0.0,0.0,0.0,9568.402422649164
7.170650361311839,0.0,0.0,0.0,0.0,0.0,9539.356139835883
7.337409672040022,0.0,0.0,0.0,0.0,0.0,9510.43860600637
7.5041689827682045,0.0,0.0,0.0,0.0,0.0,9481.649059000245
7.670928293496386,0.0,0.0,0.0,0.0,0.0,9452.986742334717
7.837687604224569,0.0,0.0,0.0,0.0,0.0,9424.450905153522
8.004446914952752,0.0,0.0,0.0,0.0,0.0,9396.040802176354
8.171206225680933,0.0,0.0,0.0,0.0,0.0,9367.755693648985
8.337965536409115,0.0,0.0,0.0,0.0,0.0,9339.594845293608
8.504724847137298,0.0,0.0,0.0,0.0,0.0,9311.557528260057
8.67148415786548,0.0,0.0,0.0,0.0,0.0,9283.643019077219
8.838243468593662,0.0,0.0,0.0,0.0,0.0,9255.850599605139
9.005002779321845,0.0,0.0,0.0,0.0,0.0,9228.179556987656
9.171762090050027,0.0,0.0,0.0,0.0,0.0,9200.629183605328
9.338521400778209,0.0,0.0,0.0,0.0,0.0,9173.198777029113
9.505280711506392,0.0,0.0,0.0,0.0,0.0,9145.887639974275
9.672040022234574,0.0,0.0,0.0,0.0,0.0,9118.695080255015
9.838799332962756,0.0,0.0,0.0,0.0,0.0,9091.620410739308
10.00555864369094,0.0,0.0,0.0,0.0,0.0,9064.662949304491
10.172317954419121,0.0,0.0,0.0,0.0,0.0,9037.822018793051
10.339077265147303,0.0,0.0,0.0,0.0,0.0,9011.096946969028
10.505836575875486,0.0,0.0,0.0,0.0,0.0,8984.487066474903
10.672595886603668,0.0,0.0,0.0,0.0,0.0,8957.991714788724
10.83935519733185,0.0,0.0,0.0,0.0,0.0,8931.610234181833
11.006114508060033,0.0,0.0,0.0,0.0,0.0,8905.341971677053
11.172873818788215,0.0,0.0,0.0,0.0,0.0,8879.186279007208
11.339633129516397,0.0,0.0,0.0,0.0,0.0,8853.14251257408
11.50639244024458,0.0,0.0,0.0,0.0,0.0,8827.210033407817
11.673151750972762,0.0,0.0,0.0,0.0,0.0,8801.388207126822
11.839911061700944,0.0,0.0,0.0,0.0,0.0,8775.67640389783
