Time,Inflow,Level,Storage,Spillway,Intact Flow,Breach Main Flow,Breach Lateral Flow,Breach Intact Flow,Total Breach Flow,Total Outflow,Mass Error (ML),Mass Error (%)
0.0,0.0,154.0,1860000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.16675931072818231,0.0,154.0,1859991.7342006506,0.0,0.0,27.537357462460314,0.0,0.0,27.537357462460314,27.537357462460314,8.265799349406734,8.265799349406734
0.33351862145636463,0.0,153.99986129463693,1859936.7127651873,0.0,0.0,155.76553586811633,0.0,0.0,155.76553586811633,155.76553586811633,38.48983676638454,38.48983676638454
0.500277932184547,0.0,153.99912294048724,1859761.1384316178,0.0,0.0,429.157105041838,0.0,0.0,429.157105041838,429.157105041838,82.06306133978069,82.06306133978069
0.6670372429127293,0.0,153.99722281068202,1859367.9719116422,0.0,0.0,880.6698753952026,0.0,0.0,880.6698753952026,880.6698753952026,135.52912506228313,135.52912506228313
0.8337965536409115,0.0,153.9935074395078,1858642.0672114918,0.0,0.0,1537.668190476711,0.0,0.0,1537.668190476711,1537.668190476711,197.20905511290766,197.20905511290766
1.000555864369094,0.0,153.98724086339854,1857452.9497421316,0.0,0.0,2423.8546380028256,0.0,0.0,2423.8546380028256,2423.8546380028256,266.0037141009234,266.0037141009234
1.1673151750972761,0.0,153.97761367374906,1855656.738184009,0.0,0.0,3560.190904705671,0.0,0.0,3560.190904705671,3560.190904705671,341.09037466393784,341.09037466393784
1.3340744858254585,0.0,153.9637506747282,1853097.6368249296,0.0,0.0,4965.4078823012205,0.0,0.0,4965.4078823012205,4965.4078823012205,421.7994262916036,421.7994262916036
1.500833796553641,0.0,153.94471751780597,1849624.6926301785,0.0,0.0,6604.641388730586,0.0,0.0,6604.641388730586,6604.641388730586,492.043409378035,492.043409378035
1.667593107281823,0.0,153.91978691404705,1845514.952313501,0.0,0.0,7086.882369978439,0.0,0.0,7086.882369978439,7086.882369978439,144.75271254591644,144.75271254591644
1.8343524180100055,0.0,153.89517953480876,1841116.2224235134,0.0,0.0,7567.404800553788,0.0,0.0,7567.404800553788,7567.404800553788,144.23686076002195,144.23686076002195
2.001111728738188,0.0,153.8689614502539,1836429.9584767723,0.0,0.0,8044.7967553483295,0.0,0.0,8044.7967553483295,8044.7967553483295,143.29719599266537,143.29719599266537
2.16787103946637,0.0,153.84114554311387,1831458.09202641,0.0,0.0,8518.88425243329,0.0,0.0,8518.88425243329,8518.88425243329,142.3053076295182,142.3053076295182
2.3346303501945522,0.0,153.8117432018482,1826202.6586062012,0.0,0.0,8989.494864151096,0.0,0.0,8989.494864151096,8989.494864151096,141.26166221569292,141.26166221569292
2.501389660922735,0.0,153.78076639131757,1820665.7963375335,0.0,0.0,9456.459249429103,0.0,0.0,9456.459249429103,9456.459249429103,140.16718624322675,140.16718624322675
2.668148971650917,0.0,153.7482276398463,1814849.744038994,0.0,0.0,9919.611278483495,0.0,0.0,9919.611278483495,9919.611278483495,139.02284362912178,139.02284362912178
2.834908282379099,0.0,153.71414002822965,1808761.167937309,0.0,0.0,10364.367252870663,0.0,0.0,10364.367252870663,10364.367252870663,133.50095951743424,133.50095951743424
3.001667593107282,0.0,153.67858981625824,1802549.1168479947,0.0,0.0,10330.965913196793,0.0,0.0,10330.965913196793,10330.965913196793,-10.025971887633204,-10.025971887633204
3.168426903835464,0.0,153.6439545900942,1796356.8451537883,0.0,0.0,10298.472564353546,0.0,0.0,10298.472564353546,10298.472564353546,-9.753423220710829,-9.753423220710829
3.335186214563646,0.0,153.60942695184127,1790184.0357641024,0.0,0.0,10266.127606100184,0.0,0.0,10266.127606100184,10266.127606100184,-9.70888129947707,-9.70888129947707
3.501945525291829,0.0,153.57500767857093,1784030.5995113533,0.0,0.0,10233.931317410312,0.0,0.0,10233.931317410312,10233.931317410312,-9.664255639538169,-9.664255639538169
3.668704836020011,0.0,153.5406962705835,1777896.447419011,0.0,0.0,10201.882782818684,0.0,0.0,10201.882782818684,10201.882782818684,-9.619904767721891,-9.619904767721891
3.835464146748193,0.0,153.50649223325888,1771781.4910574392,0.0,0.0,10169.981095825015,0.0,0.0,10169.981095825015,10169.981095825015,-9.575825999490917,-9.575825999490917
4.002223457476376,0.0,153.47239507500592,1765685.6425391033,0.0,0.0,10138.225356927811,0.0,0.0,10138.225356927811,10138.225356927811,-9.532017232384533,-9.532017232384533
4.1689827682045575,0.0,153.43840430724225,1759608.8145143872,0.0,0.0,10106.614673561979,0.0,0.0,10106.614673561979,10106.614673561979,-9.488476385595277,-9.488476385595277
4.33574207893274,0.0,153.40451944437112,1753550.920167449,0.0,0.0,10075.148160034281,0.0,0.0,10075.148160034281,10075.148160034281,-9.445201391354203,-9.445201391354203
4.502501389660923,0.0,153.37074000375833,1747511.8732121144,0.0,0.0,10043.824937459343,0.0,0.0,10043.824937459343,10043.824937459343,-9.402190209832042,-9.402190209832042
4.6692607003891045,0.0,153.33706550570957,1741491.5878878098,0.0,0.0,10012.644133696533,0.0,0.0,10012.644133696533,10012.644133696533,-9.359440816333517,-9.359440816333517
4.836020011117287,0.0,153.30349547344784,1735489.97895553,0.0,0.0,9981.604883287382,0.0,0.0,9981.604883287382,9981.604883287382,-9.316951209213585,-9.316951209213585
5.00277932184547,0.0,153.27002943309117,1729506.961693847,0.0,0.0,9950.70632739387,0.0,0.0,9950.70632739387,9950.70632739387,-9.274719391018152,-9.274719391018152
5.169538632573651,0.0,153.23666691363036,1723542.451894953,0.0,0.0,9919.947613737077,0.0,0.0,9919.947613737077,9919.947613737077,-9.232743401546031,-9.232743401546031
5.336297943301834,0.0,153.20340744690722,1717596.3658607407,0.0,0.0,9889.327896536848,0.0,0.0,9889.327896536848,9889.327896536848,-9.191021285019815,-9.191021285019815
5.503057254030017,0.0,153.17025056759275,1711668.6203989207,0.0,0.0,9858.846336451863,0.0,0.0,9858.846336451863,9858.846336451863,-9.14955110871233,-9.14955110871233
5.669816564758198,0.0,153.1371958131656,1705759.1328191736,0.0,0.0,9828.502100520423,0.0,0.0,9828.502100520423,9828.502100520423,-9.108330962480977,-9.108330962480977
5.836575875486381,0.0,153.10424272389082,1699867.820929337,0.0,0.0,9798.294362101957,0.0,0.0,9798.294362101957,9798.294362101957,-9.067358945962042,-9.067358945962042
6.003335186214564,0.0,153.0713908427987,1693994.6030316288,0.0,0.0,9768.222300819014,0.0,0.0,9768.222300819014,9768.222300819014,-9.026633183006197,-9.026633183006197
6.170094496942745,0.0,153.0386397156639,1688139.3979189037,0.0,0.0,9738.285102500058,0.0,0.0,9738.285102500058,9738.285102500058,-8.986151802353561,-8.986151802353561
6.336853807670928,0.0,153.0059888909845,1682302.124870946,0.0,0.0,9708.481959122626,0.0,0.0,9708.481959122626,9708.481959122626,-8.945912964874879,-8.945912964874879
6.503613118399111,0.0,152.9734379199617,1676482.703650793,0.0,0.0,9678.812068757356,0.0,0.0,9678.812068757356,9678.812068757356,-8.905914840754122,-8.905914840754122
6.670372429127292,0.0,152.9409863564793,1670681.0545010956,0.0,0.0,9649.274635512451,0.0,0.0,9649.274635512451,9649.274635512451,-8.86615561763756,-8.86615561763756
6.837131739855475,0.0,152.9086337570836,1664897.0981405089,0.0,0.0,9619.868869478836,0.0,0.0,9619.868869478836,9619.868869478836,-8.826633494347334,-8.826633494347334
7.003891050583658,0.0,152.8763796809633,1659130.755760118,0.0,0.0,9590.593986675733,0.0,0.0,9590.593986675733,9590.593986675733,-8.787346699740738,-8.787346699740738
7.170650361311839,0.0,152.8442236899298,1653381.9490198938,0.0,0.0,9561.449208997046,0.0,0.0,9561.449208997046,9561.449208997046,-8.74829346803017,-8.74829346803017
7.337409672040022,0.0,152.8121653483975,1647650.6000451834,0.0,0.0,9532.433764158186,0.0,0.0,9532.433764158186,9532.433764158186,-8.709472046932206,-8.709472046932206
7.5041689827682045,0.0,152.78020422336436,1641936.6314232307,0.0,0.0,9503.546885643394,0.0,0.0,9503.546885643394,9503.546885643394,-8.670880707912147,-8.670880707912147
7.670928293496386,0.0,152.74833988439255,1636239.9661997287,0.0,0.0,9474.787812653756,0.0,0.0,9474.787812653756,9474.787812653756,-8.632517739664763,-8.632517739664763
7.837687604224569,0.0,152.71657190358948,1630560.5278754022,0.0,0.0,9446.155790055755,0.0,0.0,9446.155790055755,9446.155790055755,-8.594381433678791,-8.594381433678791
8.004446914952752,0.0,152.68489985558872,1624898.2404026238,0.0,0.0,9417.650068330224,0.0,0.0,9417.650068330224,9417.650068330224,-8.556470110546798,-8.556470110546798
8.171206225680933,0.0,152.65332331753132,1619253.0281820567,0.0,0.0,9389.269903522016,0.0,0.0,9389.269903522016,9389.269903522016,-8.51878210157156,-8.51878210157156
8.337965536409115,0.0,152.62184186904722,1613624.8160593305,0.0,0.0,9361.014557190156,0.0,0.0,9361.014557190156,9361.014557190156,-8.481315741781145,-8.481315741781145
8.504724847137298,0.0,152.5904550922367,1608013.529321745,0.0,0.0,9332.88329635836,0.0,0.0,9332.88329635836,9332.88329635836,-8.444069396704435,-8.444069396704435
8.67148415786548,0.0,152.55916257165225,1602419.093695005,0.0,0.0,9304.875393466282,0.0,0.0,9304.875393466282,9304.875393466282,-8.407041444443166,-8.407041444443166
8.838243468593662,0.0,152.5279638942804,1596841.4353399826,0.0,0.0,9276.990126321221,0.0,0.0,9276.990126321221,9276.990126321221,-8.370230270083994,-8.370230270083994
9.005002779321845,0.0,152.49685864952374,1591280.4808495098,0.0,0.0,9249.22677805024,0.0,0.0,9249.22677805024,9249.22677805024,-8.333634278504178,-8.333634278504178
9.171762090050027,0.0,152.46584642918327,1585736.1572451987,0.0,0.0,9221.58463705288,0.0,0.0,9221.58463705288,9221.58463705288,-8.297251886222512,-8.297251886222512
9.338521400778209,0.0,152.43492682744065,1580208.3919742906,0.0,0.0,9194.062996954346,0.0,0.0,9194.062996954346,9194.062996954346,-8.261081520002335,-8.261081520002335
9.505280711506392,0.0,152.40409944084072,1574697.1129065321,0.0,0.0,9166.661156559101,0.0,0.0,9166.661156559101,9166.661156559101,-8.225121629657224,-8.225121629657224
9.672040022234574,0.0,152.37336386827428,1569202.248331081,0.0,0.0,9139.37841980508,0.0,0.0,9139.37841980508,9139.37841980508,-8.18937067547813,-8.18937067547813
9.838799332962756,0.0,152.34271971096086,1563723.7269534364,0.0,0.0,9112.214095718287,0.0,0.0,9112.214095718287,9112.214095718287,-8.153827130561695,-8.153827130561695
10.00555864369094,0.0,152.31216657243178,1558261.4778923988,0.0,0.0,9085.167498367906,0.0,0.0,9085.167498367906,9085.167498367906,-8.118489476619288,-8.118489476619288
10.172317954419121,0.0,152.28170405851318,1552815.4306770556,0.0,0.0,9058.237946821813,0.0,0.0,9058.237946821813,9058.237946821813,-8.083356214687228,-8.083356214687228
10.339077265147303,0.0,152.2513317773094,1547385.5152437931,0.0,0.0,9031.424765102583,0.0,0.0,9031.424765102583,9031.424765102583,-8.04842586396262,-8.04842586396262
10.505836575875486,0.0,152.22104933918638,1541971.6619333355,0.0,0.0,9004.727282144057,0.0,0.0,9004.727282144057,9004.727282144057,-8.013696942478418,-8.013696942478418
10.672595886603668,0.0,152.1908563567553,1536573.8014878093,0.0,0.0,8978.144831748152,0.0,0.0,8978.144831748152,8978.144831748152,-7.979167990386486,-7.979167990386486
