Time,Spillway,Saddle dam,South saddle dam,North saddle dam,Left Non Overflow,Right Non Overflow
74.04113396331294,3229.358045154806,0.0,0.0,0.0,0.0,0.0
74.20789327404113,3285.6292450506553,0.0,0.0,0.0,0.0,0.0
74.37465258476931,3347.6087270703747,0.0,0.0,0.0,0.0,0.0
74.54141189549749,3412.5696937544526,0.0,0.0,0.0,0.0,0.0
74.70817120622567,3479.1698207020986,0.0,0.0,0.0,0.0,0.0
74.87493051695385,3547.3166149396484,0.0,0.0,0.0,0.0,0.0
75.04168982768203,3616.660609409714,0.0,0.0,0.0,0.0,0.0
75.20844913841022,3686.9395515676274,0.0,0.0,0.0,0.0,0.0
75.37520844913841,3758.7606365266106,0.0,0.0,0.0,0.0,0.0
75.5419677598666,3835.4660796510025,0.0,0.0,0.0,0.0,0.0
75.70872707059478,3913.1336721317034,0.0,0.0,0.0,0.0,0.0
75.87548638132296,3991.75922657033,0.0,0.0,0.0,0.0,0.0
76.04224569205114,4071.338573792739,0.0,0.0,0.0,0.0,0.0
76.20900500277932,4151.867562769305,0.0,0.0,0.0,0.0,0.0
76.3757643135075,4233.395846473025,0.0,0.0,0.0,0.0,0.0
76.54252362423568,4316.409961819699,0.0,0.0,0.0,0.0,0.0
76.70928293496387,4400.365557601266,0.0,0.0,0.0,0.0,0.0
76.87604224569205,4485.258506619654,0.0,0.0,0.0,0.0,0.0
77.04280155642023,4571.084699769379,0.0,0.0,0.0,0.0,0.0
77.20956086714841,4657.840045958479,0.0,0.0,0.0,0.0,0.0
77.3763201778766,4745.708695156786,0.0,0.0,0.0,0.0,0.0
77.54307948860477,4834.740441354696,0.0,0.0,0.0,0.0,0.0
77.70983879933296,4924.691741083281,0.0,0.0,0.0,0.0,0.0
77.87659811006114,5015.562833017169,0.0,0.0,0.0,0.0,0.0
78.04335742078932,5107.366162974215,0.0,0.0,0.0,0.0,0.0
78.2101167315175,5200.109832581669,0.0,0.0,0.0,0.0,0.0
78.37687604224568,5294.174900564726,0.0,0.0,0.0,0.0,0.0
78.54363535297387,5389.464619156221,0.0,0.0,0.0,0.0,0.0
78.71039466370205,5485.685962703336,0.0,0.0,0.0,0.0,0.0
78.87715397443023,5582.834797866395,0.0,0.0,0.0,0.0,0.0
79.04391328515841,5680.907009643958,0.0,0.0,0.0,0.0,0.0
79.21067259588659,5780.108480857014,0.0,0.0,0.0,0.0,0.0
79.37743190661479,5888.1151087122735,0.0,0.0,0.0,0.0,0.0
79.54419121734297,5997.067906394782,0.0,0.0,0.0,0.0,0.0
79.71095052807115,6106.962335648777,0.0,0.0,0.0,0.0,0.0
79.87770983879933,6217.793879986269,0.0,0.0,0.0,0.0,0.0
80.04446914952752,6329.558044582045,0.0,0.0,0.0,0.0,0.0
80.2112284602557,6448.621631155345,0.0,0.0,0.0,0.0,0.0
80.37798777098388,6570.809370242438,0.0,0.0,0.0,0.0,0.0
80.54474708171206,6693.941766140023,0.0,0.0,0.0,0.0,0.0
80.71150639244024,6818.013944698852,0.0,0.0,0.0,0.0,0.0
80.87826570316842,6943.069872652642,0.0,0.0,0.0,0.0,0.0
81.0450250138966,7069.8946813719585,0.0,0.0,0.0,0.0,0.0
81.21178432462479,7198.2933009573635,0.0,0.0,0.0,0.0,0.0
81.37854363535297,7327.97513254891,0.0,0.0,0.0,0.0,0.0
81.54530294608115,7458.93350836912,0.0,0.0,0.0,0.0,0.0
81.71206225680933,7591.161795286926,0.0,0.0,0.0,0.0,0.0
81.87882156753751,7713.4280551503725,0.0,0.0,0.0,0.0,0.0
82.0455808782657,7834.756198613011,0.0,0.0,0.0,0.0,0.0
82.21234018899388,7957.272319192982,0.0,0.0,0.0,0.0,0.0
82.37909949972206,8080.970861162668,0.0,0.0,0.0,0.0,0.0
82.54585881045024,8205.846294776795,0.0,0.0,0.0,0.0,0.0
82.71261812117842,8332.596722035083,0.0,0.0,0.0,0.0,0.0
82.8793774319066,8460.69166149206,0.0,0.0,0.0,0.0,0.0
83.04613674263479,8589.950981444885,0.0,0.0,0.0,0.0,0.0
83.21289605336297,8720.3691986137,0.0,0.0,0.0,0.0,0.0
83.37965536409116,8851.940855540488,0.0,0.0,0.0,0.0,0.0
83.54641467481935,8992.630608797332,0.0,0.0,0.0,0.0,0.0
83.71317398554753,9134.591117045398,0.0,0.0,0.0,0.0,0.0
83.87993329627571,9277.804415372546,0.0,0.0,0.0,0.0,0.0
84.04669260700389,9422.574556303607,0.0,0.0,0.0,0.0,0.0
84.21345191773207,9566.475069128024,0.0,0.0,0.0,0.0,0.0
84.38021122846025,9707.650633332249,0.0,0.0,0.0,0.0,0.0
84.54697053918844,9850.530405426962,0.0,0.0,0.0,0.0,0.0
84.71372984991662,9995.106282136934,0.0,0.0,0.0,0.0,0.0
84.8804891606448,10141.370198716664,0.0,0.0,0.0,0.0,0.0
85.04724847137298,10282.351106372862,0.0,0.0,0.0,0.0,0.0
85.21400778210116,10424.87529177367,0.0,0.0,0.0,0.0,0.0
85.38076709282934,10569.01643953987,0.0,0.0,0.0,0.0,0.0
85.54752640355753,10714.767227287244,0.0,0.0,0.0,0.0,0.0
85.71428571428571,10875.754724242026,0.0,0.0,0.0,0.0,0.0
85.88104502501389,11041.521210921817,0.0,0.0,0.0,0.0,0.0
86.04780433574207,11208.970797668386,0.0,0.0,0.0,0.0,0.0
86.21456364647025,11378.09499846329,0.0,0.0,0.0,0.0,0.0
86.38132295719844,11548.569025561808,0.0,0.0,0.0,0.0,0.0
86.54808226792662,11720.359173500863,0.0,0.0,0.0,0.0,0.0
86.7148415786548,11893.795729434038,0.0,0.0,0.0,0.0,0.0
86.88160088938298,12069.05073891279,0.0,0.0,0.0,0.0,0.0
87.04836020011116,12246.510225864808,0.0,0.0,0.0,0.0,0.0
87.21511951083934,12426.364587923179,0.0,0.0,0.0,0.0,0.0
87.38187882156753,12609.057464342834,0.0,0.0,0.0,0.0,0.0
87.54863813229572,12794.574653103025,0.0,0.0,0.0,0.0,0.0
87.7153974430239,12982.607443611776,0.0,0.0,0.0,0.0,0.0
87.88215675375208,13172.995726932539,0.0,0.0,0.0,0.0,0.0
88.04891606448027,13366.159082176826,0.0,0.0,0.0,0.0,0.0
88.21567537520845,13562.083678265444,0.0,0.0,0.0,0.0,0.0
88.38243468593663,13760.220626959579,0.0,0.0,0.0,0.0,0.0
88.54919399666481,13960.849818563092,0.0,0.0,0.0,0.0,0.0
88.715953307393,14164.192500520816,0.0,0.0,0.0,0.0,0.0
88.88271261812118,14372.775543391723,0.0,0.0,0.0,0.0,0.0
89.04947192884936,14596.829945367082,0.0,0.0,0.0,0.0,0.0
89.21623123957754,14823.672393594057,0.0,0.0,0.0,0.0,0.0
89.38299055030572,15053.288028908992,0.0,0.0,0.0,0.0,0.0
89.5497498610339,15285.195375851714,0.0,0.0,0.0,0.0,0.0
89.71650917176208,15519.403689935516,0.0,0.0,0.0,0.0,0.0
89.88326848249027,15756.45888109388,0.0,0.0,0.0,0.0,0.0
90.05002779321845,15996.738273835921,0.0,0.0,0.0,0.0,0.0
90.21678710394663,16239.60248443181,0.0,0.0,0.0,0.0,0.0
90.38354641467481,16485.954107186626,0.0,0.0,0.0,0.0,0.0
90.55030572540299,16735.77469977686,0.0,0.0,0.0,0.0,0.0
90.71706503613117,16988.365537013648,0.0,0.0,0.0,0.0,0.0
90.88382434685936,17244.069260362623,0.0,0.0,0.0,0.0,0.0
91.05058365758754,17503.179130365017,0.0,0.0,0.0,0.0,0.0
91.21734296831572,17765.164290554945,0.0,0.0,0.0,0.0,0.0
91.3841022790439,18029.9920256395,0.0,0.0,0.0,0.0,0.0
91.5508615897721,18298.16466725245,0.0,0.0,0.0,0.0,0.0
91.71762090050028,18562.752623709122,0.0,0.0,0.0,0.0,0.0
91.88438021122846,18821.48860549028,0.0,0.0,0.0,0.0,0.0
92.05113952195664,19083.40352058869,0.0,0.0,0.0,0.0,0.0
92.21789883268482,19348.149257001605,0.0,0.0,0.0,0.0,0.0
92.384658143413,19615.002613494624,0.0,0.0,0.0,0.0,0.0
92.55141745414119,19884.97872944053,0.0,0.0,0.0,0.0,0.0
92.71817676486937,20158.386033814888,0.0,0.0,0.0,0.0,0.0
92.88493607559755,20436.436833879234,0.0,0.0,0.0,0.0,0.0
93.05169538632573,20717.44925253668,0.0,0.0,0.0,0.0,0.0
93.21845469705391,21001.258193803984,0.0,0.0,0.0,0.0,0.0
93.3852140077821,21287.596090723884,0.0,0.0,0.0,0.0,0.0
93.55197331851028,21576.783367578122,0.0,0.0,0.0,0.0,0.0
93.71873262923846,21868.67046380555,0.0,0.0,0.0,0.0,0.0
93.88549193996664,22163.081987946956,0.0,0.0,0.0,0.0,0.0
94.05225125069482,22460.298876295743,0.0,0.0,0.0,0.0,0.0
94.219010561423,22781.36670450266,0.0,0.0,0.0,0.0,0.0
94.38576987215119,23125.739242987554,0.0,0.0,0.0,0.0,0.0
94.55252918287937,23473.023114721575,0.0,0.0,0.0,0.0,0.0
94.71928849360755,23824.607823992446,0.0,0.0,0.0,0.0,0.0
94.88604780433573,24180.216261802725,0.0,0.0,0.0,0.0,0.0
95.05280711506391,24538.69360860321,0.0,0.0,0.0,0.0,0.0
95.2195664257921,24909.157063847444,0.0,0.0,0.0,0.0,0.0
95.38632573652028,25287.039403757175,0.0,0.0,0.0,0.0,0.0
95.55308504724847,25667.768436810115,0.0,0.0,0.0,0.0,0.0
95.71984435797665,26048.87122638191,0.0,0.0,0.0,0.0,0.0
95.88660366870484,26432.27643891007,0.0,0.0,0.0,0.0,0.0
96.05336297943302,26818.284820536042,0.0,0.0,0.0,0.0,0.0
96.2201222901612,27207.261241860364,0.0,0.0,0.0,0.0,0.0
96.38688160088938,27598.641028016787,0.0,0.0,0.0,0.0,0.0
96.55364091161756,27982.17746254979,0.0,0.0,0.0,0.0,0.0
96.72040022234575,28350.168944954803,0.0,0.0,0.0,0.0,0.0
96.88715953307393,28720.506324463488,0.0,0.0,0.0,0.0,0.0
97.05391884380211,29093.45549503326,0.0,0.0,0.0,0.0,0.0
97.22067815453029,29469.02223160109,0.0,0.0,0.0,0.0,0.0
97.38743746525847,29846.89737933446,0.0,0.0,0.0,0.0,0.0
97.55419677598665,30224.595983229257,0.0,0.0,0.0,0.0,0.0
97.72095608671484,30603.27873038905,0.0,0.0,0.0,0.0,0.0
97.88771539744302,30984.230305965157,0.0,0.0,0.0,0.0,0.0
98.0544747081712,31424.18179024797,0.0,0.0,0.0,0.0,0.0
98.22123401889938,31874.435505856767,0.0,0.0,0.0,0.0,0.0
98.38799332962756,32324.234095344844,0.0,0.0,0.0,0.0,0.0
98.55475264035574,32759.339434019737,0.0,0.0,0.0,0.0,0.0
98.72151195108393,33196.64397750535,0.0,0.0,0.0,0.0,0.0
98.88827126181211,33638.385506610386,0.0,0.0,0.0,0.0,0.0
99.05503057254029,34085.45649903879,0.0,0.0,0.0,0.0,0.0
99.22178988326847,34535.15575344225,0.0,0.0,0.0,0.0,0.0
99.38854919399665,34989.284753257794,0.0,0.0,0.0,0.0,0.0
99.55530850472483,35447.363426310076,0.0,0.0,0.0,0.0,0.0
99.72206781545303,35908.0213758801,0.0,0.0,0.0,0.0,0.0
99.88882712618121,36373.6891828162,0.0,0.0,0.0,0.0,0.0
100.0555864369094,36842.67839709331,0.0,0.0,0.0,0.0,0.0
100.22234574763758,37314.19756447179,0.0,0.0,0.0,0.0,0.0
100.38910505836576,37791.46465791039,0.0,0.0,0.0,0.0,0.0
100.55586436909394,38271.2638196848,0.0,0.0,0.0,0.0,0.0
100.72262367982212,38754.39767552586,0.0,0.0,0.0,0.0,0.0
100.8893829905503,39242.45718720742,0.0,0.0,0.0,0.0,0.0
101.05614230127848,39732.96240630505,0.0,0.0,0.0,0.0,0.0
101.22290161200667,40209.039955732056,0.0,0.0,0.0,0.0,0.0
101.38966092273485,40674.52595126776,0.0,0.0,0.0,0.0,0.0
101.55642023346303,41142.44221405783,0.0,0.0,0.0,0.0,0.0
101.72317954419121,41615.05994163836,0.0,0.0,0.0,0.0,0.0
101.8899388549194,42090.599535454065,0.0,0.0,0.0,0.0,0.0
102.05669816564757,42567.04537288305,0.0,0.0,0.0,0.0,0.0
102.22345747637576,43046.56702078666,0.0,0.0,0.0,0.0,0.0
102.39021678710394,43526.537858881835,0.0,0.0,0.0,0.0,0.0
102.55697609783212,44006.99565266991,0.0,0.0,0.0,0.0,0.0
102.7237354085603,44490.468995309355,0.0,0.0,0.0,0.0,0.0
102.89049471928848,44974.073975615065,0.0,0.0,0.0,0.0,0.0
103.05725403001667,45450.98404238066,0.0,0.0,0.0,0.0,0.0
103.22401334074485,45912.431316268936,0.0,0.0,0.0,0.0,0.0
103.39077265147303,46374.129904655965,0.0,0.0,0.0,0.0,0.0
