Time,Inflow,Level,Storage,Spillway,Intact Flow,Breach Main Flow,Breach Lateral Flow,Breach Intact Flow,Total Breach Flow,Total Outflow,Mass Error (ML),Mass Error (%)
0.0,0.0,154.0,1860000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.16675931072818231,0.0,154.0,1859921.3049507504,0.0,0.0,262.17109925931845,0.0,0.0,262.17109925931845,262.17109925931845,78.69504924956709,78.69504924956709
0.33351862145636463,0.0,153.99867944709067,1859527.8527988999,0.0,0.0,1048.607458479826,0.0,0.0,1048.607458479826,1048.607458479826,236.06205335166305,236.06205335166305
0.500277932184547,0.0,153.99383780729508,1858505.0827615994,0.0,0.0,2358.7319806004834,0.0,0.0,2358.7319806004834,2358.7319806004834,393.2558320967946,393.2558320967946
0.6670372429127293,0.0,153.9837175085914,1856539.088533602,0.0,0.0,4190.9413826728205,0.0,0.0,4190.9413826728205,4190.9413826728205,549.9683585988823,549.9683585988823
0.8337965536409115,0.0,153.9665680857323,1853894.6605476418,0.0,0.0,4618.921481664649,0.0,0.0,4618.921481664649,4618.921481664649,128.46539936284535,128.46539936284535
1.000555864369094,0.0,153.9503392046668,1850974.2297498644,0.0,0.0,5110.4396390788415,0.0,0.0,5110.4396390788415,5110.4396390788415,147.5374124525115,147.5374124525115
1.1673151750972761,0.0,153.93235312911096,1847759.3997075178,0.0,0.0,5599.707113109617,0.0,0.0,5599.707113109617,5599.707113109617,146.86183211766183,146.86183211766183
1.3340744858254585,0.0,153.91272787589634,1844251.5619299477,0.0,0.0,6086.5894829061035,0.0,0.0,6086.5894829061035,6086.5894829061035,146.14590310957283,146.14590310957283
1.500833796553641,0.0,153.89147167987733,1840452.2037719758,0.0,0.0,6570.901861892752,0.0,0.0,6570.901861892752,6570.901861892752,145.3744772928767,145.3744772928767
1.667593107281823,0.0,153.86859348148795,1836362.9228576226,0.0,0.0,7052.461776850535,0.0,0.0,7052.461776850535,7052.461776850535,144.54827908915468,144.54827908915468
1.8343524180100055,0.0,153.84410282985377,1831985.4256008535,0.0,0.0,7531.089269311343,0.0,0.0,7531.089269311343,7531.089269311343,143.6680633283686,143.6680633283686
2.001111728738188,0.0,153.81800987417742,1827321.5256528826,0.0,0.0,8006.607038835821,0.0,0.0,8006.607038835821,8006.607038835821,142.73462787107565,142.73462787107565
2.16787103946637,0.0,153.79032535457225,1822373.1422647152,0.0,0.0,8478.840582114575,0.0,0.0,8478.840582114575,8478.840582114575,141.7488123246003,141.7488123246003
2.3346303501945522,0.0,153.761060592436,1817142.2985674771,0.0,0.0,8947.618327757997,0.0,0.0,8947.618327757997,8947.618327757997,140.7114967489615,140.7114967489615
2.501389660922735,0.0,153.7302274803792,1811631.119773171,0.0,0.0,9412.77176660667,0.0,0.0,9412.77176660667,9412.77176660667,139.6236003213562,139.6236003213562
2.668148971650917,0.0,153.6978384717235,1805841.8312985927,0.0,0.0,9874.135577404666,0.0,0.0,9874.135577404666,9874.135577404666,138.4860799529124,138.4860799529124
2.834908282379099,0.0,153.66390656958546,1799781.0680733344,0.0,0.0,10317.184871187277,0.0,0.0,10317.184871187277,10317.184871187277,132.98867073073052,132.98867073073052
3.001667593107282,0.0,153.6285176612121,1793597.2754821668,0.0,0.0,10284.005631609887,0.0,0.0,10284.005631609887,10284.005631609887,-9.959304820513353,-9.959304820513353
3.168426903835464,0.0,153.59403975441998,1787433.1307541188,0.0,0.0,10251.728379053491,0.0,0.0,10251.728379053491,10251.728379053491,-9.688558300491422,-9.688558300491422
3.335186214563646,0.0,153.55966871996964,1781288.318996888,0.0,0.0,10219.598197350942,0.0,0.0,10219.598197350942,10219.598197350942,-9.644412516383454,-9.644412516383454
3.501945525291829,0.0,153.52540533149963,1775162.75183506,0.0,0.0,10187.615365849713,0.0,0.0,10187.615365849713,10187.615365849713,-9.600182885536924,-9.600182885536924
3.668704836020011,0.0,153.4912490937401,1769056.341081094,0.0,0.0,10155.778979307566,0.0,0.0,10155.778979307566,10155.778979307566,-9.556224974337965,-9.556224974337965
3.835464146748193,0.0,153.4571995164498,1762968.9990882394,0.0,0.0,10124.088141332179,0.0,0.0,10124.088141332179,10124.088141332179,-9.512536134570837,-9.512536134570837
4.002223457476376,0.0,153.42325611238283,1756900.6387458076,0.0,0.0,10092.541962435833,0.0,0.0,10092.541962435833,10092.541962435833,-9.469114286126569,-9.469114286126569
4.1689827682045575,0.0,153.38941839726846,1750851.1734750452,0.0,0.0,10061.139559973923,0.0,0.0,10061.139559973923,10061.139559973923,-9.425957383587956,-9.425957383587956
4.33574207893274,0.0,153.3556858897885,1744820.5172250452,0.0,0.0,10029.880058081539,0.0,0.0,10029.880058081539,10029.880058081539,-9.383063381072134,-9.383063381072134
4.502501389660923,0.0,153.32205811155444,1738808.5844686953,0.0,0.0,9998.762587610374,0.0,0.0,9998.762587610374,9998.762587610374,-9.340430271346122,-9.340430271346122
4.6692607003891045,0.0,153.28853458708514,1732815.2901986644,0.0,0.0,9967.7862860667,0.0,0.0,9967.7862860667,9967.7862860667,-9.298056051135063,-9.298056051135063
4.836020011117287,0.0,153.2551148437845,1726840.5499234265,0.0,0.0,9936.950297549696,0.0,0.0,9936.950297549696,9936.950297549696,-9.255938743473962,-9.255938743473962
5.00277932184547,0.0,153.22179841191945,1720884.2796633209,0.0,0.0,9906.253772690648,0.0,0.0,9906.253772690648,9906.253772690648,-9.214076391188428,-9.214076391188428
5.169538632573651,0.0,153.1885848245982,1714946.395946649,0.0,0.0,9875.695868592766,0.0,0.0,9875.695868592766,9875.695868592766,-9.172467045020312,-9.172467045020312
