Time,Spillway,South saddle dam,North saddle dam,Left Non Overflow,Right Non Overflow,Saddle dam
0.0,0.0,0.0,0.0,0.0,0.0,
0.16675931072818231,0.0,0.0,0.0,0.0,0.0,262.17109925931845
0.33351862145636463,0.0,0.0,0.0,0.0,0.0,1048.607458479826
0.500277932184547,0.0,0.0,0.0,0.0,0.0,2358.7319806004834
0.6670372429127293,0.0,0.0,0.0,0.0,0.0,4190.9413826728205
0.8337965536409115,0.0,0.0,0.0,0.0,0.0,4618.921481664649
1.000555864369094,0.0,0.0,0.0,0.0,0.0,5110.4396390788415
1.1673151750972761,0.0,0.0,0.0,0.0,0.0,5599.707113109617
1.3340744858254585,0.0,0.0,0.0,0.0,0.0,6086.5894829061035
1.500833796553641,0.0,0.0,0.0,0.0,0.0,6570.901861892752
1.667593107281823,0.0,0.0,0.0,0.0,0.0,7052.461776850535
1.8343524180100055,0.0,0.0,0.0,0.0,0.0,7531.089269311343
2.001111728738188,0.0,0.0,0.0,0.0,0.0,8006.607038835821
2.16787103946637,0.0,0.0,0.0,0.0,0.0,8478.840582114575
2.3346303501945522,0.0,0.0,0.0,0.0,0.0,8947.618327757997
2.501389660922735,0.0,0.0,0.0,0.0,0.0,9412.77176660667
2.668148971650917,0.0,0.0,0.0,0.0,0.0,9874.135577404666
2.834908282379099,0.0,0.0,0.0,0.0,0.0,10317.184871187277
3.001667593107282,0.0,0.0,0.0,0.0,0.0,10284.005631609887
3.168426903835464,0.0,0.0,0.0,0.0,0.0,10251.728379053491
3.335186214563646,0.0,0.0,0.0,0.0,0.0,10219.598197350942
3.501945525291829,0.0,0.0,0.0,0.0,0.0,10187.615365849713
3.668704836020011,0.0,0.0,0.0,0.0,0.0,10155.778979307566
3.835464146748193,0.0,0.0,0.0,0.0,0.0,10124.088141332179
4.002223457476376,0.0,0.0,0.0,0.0,0.0,10092.541962435833
4.1689827682045575,0.0,0.0,0.0,0.0,0.0,10061.139559973923
4.33574207893274,0.0,0.0,0.0,0.0,0.0,10029.880058081539
4.502501389660923,0.0,0.0,0.0,0.0,0.0,9998.762587610374
4.6692607003891045,0.0,0.0,0.0,0.0,0.0,9967.7862860667
4.836020011117287,0.0,0.0,0.0,0.0,0.0,9936.950297549696
5.00277932184547,0.0,0.0,0.0,0.0,0.0,9906.253772690648
5.169538632573651,0.0,0.0,0.0,0.0,0.0,9875.695868592766
5.336297943301834,0.0,0.0,0.0,0.0,0.0,9845.275748771543
5.503057254030017,0.0,0.0,0.0,0.0,0.0,9814.992583095895
5.669816564758198,0.0,0.0,0.0,0.0,0.0,9784.845547729892
5.836575875486381,0.0,0.0,0.0,0.0,0.0,9754.833825075095
6.003335186214564,0.0,0.0,0.0,0.0,0.0,9724.956603713475
6.170094496942745,0.0,0.0,0.0,0.0,0.0,9695.213078351033
6.336853807670928,0.0,0.0,0.0,0.0,0.0,9665.602449762006
6.503613118399111,0.0,0.0,0.0,0.0,0.0,9636.123924733616
6.670372429127292,0.0,0.0,0.0,0.0,0.0,9606.776716011378
6.837131739855475,0.0,0.0,0.0,0.0,0.0,9577.56004224521
7.003891050583658,0.0,0.0,0.0,0.0,0.0,9548.473127935726
7.170650361311839,0.0,0.0,0.0,0.0,0.0,9519.51520338154
7.337409672040022,0.0,0.0,0.0,0.0,0.0,9490.685504626837
7.5041689827682045,0.0,0.0,0.0,0.0,0.0,9461.983273409529
